epoch,train_loss,train_mse,train_rel,train_grad_t,train_grad_x,train_fft,val_loss,val_mse,val_mae,val_rel,val_grad_t,val_grad_x,val_fft,lr
209,0.04321639268891886,0.02541727803290996,0.17058616164140403,0.02491168105043471,0.012113228827365674,0.0227526978822425,0.17557728067040443,0.13721074061468244,0.08601288739591836,0.3712370157241821,0.04590951362624764,0.01623244150541723,0.037102390360087154,0.0008960383071249824
210,0.04097046101232991,0.02318607474117016,0.1705587729346007,0.024524658871814608,0.011900761752622202,0.022297621867619456,0.17557045705616475,0.13554438948631287,0.08351529855281115,0.3872898921370506,0.04770937245339155,0.017144379345700143,0.039247794542461634,0.0008950775061878439
211,0.040731164102908224,0.023890362352176453,0.16115438304841517,0.024397384416079148,0.011870795328286476,0.022205289418343453,0.17372082769870759,0.1340234633651562,0.08561378717422485,0.38453125655651094,0.04589400263503194,0.01631795330904424,0.03716850597411394,0.0008941128059952187
212,0.04244959827046842,0.025219980672045495,0.16512917689979076,0.02421328372438438,0.011621697328519077,0.021870403189677746,0.16992416121065618,0.1320165284210816,0.07905860301107168,0.36628385484218595,0.04728912711143494,0.01667319913394749,0.03839860996231437,0.0008931442160683081
213,0.04158680579275824,0.024984882360877238,0.15879810731858016,0.02441207692027092,0.011693524091970175,0.021975960151758046,0.17552873194217683,0.13684314442798495,0.08339454345405102,0.3743947446346283,0.046084709092974664,0.01622085445560515,0.03773376615718007,0.0008921717459667036
214,0.03806713609956205,0.021664319420960965,0.1568552975077182,0.02416206540656276,0.011702284988132305,0.021905872959177942,0.19031570367515088,0.150724529044237,0.09472944419831038,0.3831096783280373,0.046880051214247945,0.017130618402734398,0.03847623504698276,0.0008911954052882926
215,0.0389923605369404,0.021815051444718847,0.16449246043339372,0.024319825507700444,0.012083312595495953,0.02229286648798734,0.16715299263596534,0.12917393209645525,0.08014352302998304,0.3673590198159218,0.045912911649793386,0.016245011100545527,0.03699566246941686,0.0008902152036691634
216,0.03550617371220142,0.019966964583727532,0.14836314362473785,0.02359960351022892,0.011545119507354684,0.021320365945575757,0.17372220195829868,0.13491640131687746,0.08104083314538002,0.3755520835518837,0.046360010467469695,0.016169641818851232,0.03730426607653499,0.0008892311507835103
217,0.037150351778836924,0.020693461599512374,0.1575526893604547,0.023613179678795858,0.011467898401315324,0.02147584457998164,0.1573464758694172,0.1200096063548699,0.08088732901960612,0.3609609156847,0.04559587612748146,0.016442740336060524,0.03771200049668551,0.0008882432563435378
218,0.04066598070203327,0.02302536562710884,0.16911860620602964,0.024509154877159746,0.011928554871701635,0.02243903588387184,0.18015205748379232,0.14181957237888126,0.08632058072835207,0.3708862528204918,0.04573280131444335,0.016460210969671606,0.03752703843638301,0.0008872515300993655
219,0.03730818099575117,0.02114322683410137,0.1545572442933917,0.023814642068464308,0.011646867444505915,0.02167061745421961,0.16812829077243804,0.1308470067451708,0.07957858555018901,0.3604732662439346,0.04594055637717247,0.015757278958335518,0.03677023518830538,0.0008862559818389307
220,0.03672277939040214,0.020766150272538652,0.15234529012814163,0.024064194230595602,0.012040792623884045,0.0221707338350825,0.18444770835340024,0.1461394184269011,0.08687849808484316,0.3703270092606544,0.04691613614559174,0.016863139159977437,0.03817746378481388,0.0008852566213878929
221,0.04002756057889201,0.0215779125210247,0.17736216280609368,0.023871600546408446,0.011799991645966656,0.021732738032005726,0.18016187474131584,0.14155275957891716,0.08256753589957952,0.37337915748357775,0.046892422065138814,0.016667601745575668,0.03767661275342107,0.0008842534586095366
222,0.03902274670545012,0.022502408537911835,0.15797587279230357,0.02422655094997026,0.011910958262160421,0.022331072739325462,0.171485972777009,0.13180692923488097,0.08663154039531946,0.3845496892929077,0.045319607481360435,0.015884417295455932,0.03682707035914064,0.0008832465034046733
223,0.04087602526415139,0.023406684434303316,0.16760396310128273,0.023719420505221932,0.011727807816350832,0.0217454093915876,0.20196290910243989,0.1623904736363329,0.09256401807069778,0.3829876497387886,0.04666861509904265,0.017014730628579854,0.038495369628071784,0.0008822357657115442
224,0.040072472498286514,0.023326853780599777,0.16016693278215827,0.02425479735247791,0.012191455924767069,0.022391115437494592,0.16446804776787757,0.12690995967714117,0.07882338371127844,0.36319226026535034,0.045692316442728045,0.01625088774599135,0.037033455818891524,0.0008812212555057223
225,0.03437210295815021,0.019033363144990288,0.14649510118179024,0.023054624476935716,0.011406846321187913,0.02076794401509687,0.16569466851651668,0.12870096587575972,0.07927680611610413,0.35772341638803484,0.045394951663911345,0.015673274220898748,0.03639722280204296,0.000880202982800014
226,0.03639792938483879,0.021043089628801682,0.14657740779221057,0.02335663391277194,0.011498311493778602,0.02111324521829374,0.17003056406974792,0.13212771248072386,0.07776883728802204,0.3667122796177864,0.045674345549196006,0.01590660773217678,0.036963868886232376,0.0008791809576443595
227,0.036706007056636736,0.020536860583160888,0.15487844739109277,0.02289289704640396,0.011172197974519803,0.020551143656484784,0.17613863125443457,0.13653304032050073,0.0820600900799036,0.38311652690172193,0.04742184150964022,0.017275201715528966,0.038594451267272234,0.0008781551901257345
228,0.03868083847337402,0.021725053379122984,0.16242610276676714,0.023794384300708772,0.011864335229620337,0.0218301395769231,0.173312970995903,0.13544813992921262,0.08150854334235191,0.36621520668268204,0.04582164008170366,0.01634401809424162,0.0372759971767664,0.0008771256903680505
229,0.043446243565995246,0.02625694384332746,0.16466610739007592,0.024306508316658437,0.011827895708847791,0.022369706956669688,0.18034691251814366,0.1398736514034681,0.08498244807124138,0.392027722299099,0.04672423675656319,0.016800298215821387,0.03828288502991199,0.0008760924685320542
230,0.043247249920386824,0.025492469134769637,0.17043884713202714,0.02384099446935579,0.011703813937492669,0.021876441256608814,0.1624795887619257,0.12471984036965296,0.08077788930386305,0.3649886444211006,0.04622648758813739,0.016817755810916424,0.03785349642857909,0.0008750555348152283
231,0.037175666191615164,0.02091029634102597,0.15565328765660524,0.023424718517344446,0.01157731941784732,0.021378881571581587,0.176691872254014,0.13706744082737715,0.08398660495877266,0.3835987761616707,0.046544869896024466,0.016682891361415386,0.037734148930758236,0.0008740148994516897
232,0.03577111435006373,0.019515676834635086,0.15564042497426273,0.023097401059931143,0.01147236828401219,0.021108531585196034,0.16722432971000672,0.1299645347520709,0.08056288920342922,0.360257676243782,0.04534279527142644,0.01635857028886676,0.037693117093294856,0.0008729705727120896
233,0.03730839444324374,0.02126809105575376,0.15330991689115764,0.023479386628605426,0.011986174149205909,0.02169462515739724,0.1874652799218893,0.14889980332227423,0.08790907207876444,0.37299988269805906,0.046595824789255856,0.016678552189841867,0.03783553401008248,0.000871922564903511
234,0.03814753004116937,0.022048554506181973,0.15412101573310794,0.022938133880961685,0.011405560999992303,0.020800124190282078,0.1730474006384611,0.13531886741984636,0.08267026338726283,0.36479739397764205,0.046031614765524864,0.016408376302570103,0.037270132638514045,0.0008708708863693681
235,0.03329826934495941,0.018162852641398785,0.1445996797643602,0.022618891193997116,0.011153537954669446,0.02044306892203167,0.17208419218659401,0.13331885155057535,0.07878651563078165,0.3753240928053856,0.045821985322982074,0.015824663219973445,0.03666986729949713,0.0008698155474893034
236,0.03256335227633826,0.01792762456170749,0.1394839808344841,0.023109392006881536,0.011257108667632566,0.0209620741836261,0.16866989769041538,0.1309735879767686,0.08050911854952573,0.36478630304336546,0.0452342078089714,0.015649770153686404,0.036610609851777554,0.0008687565586790856
237,0.03753197571495548,0.02153515374047856,0.15297833629883825,0.023512784927152097,0.011436599335866049,0.021545091061852872,0.1677130527794361,0.13064248039154336,0.0779074028134346,0.3583268582820892,0.04593015220016241,0.01596412742510438,0.037157461419701575,0.0008676939303905066
238,0.03535235883900896,0.02023628305942111,0.1440185089595616,0.023750510555692016,0.011960710387211294,0.022114461485762148,0.17567206993699075,0.13531533404020593,0.08252040855586529,0.3905914083123207,0.04792525377124548,0.016954562440514565,0.03896823236718774,0.0008666276731112787
239,0.04185204611858353,0.025320852161894437,0.1581562992185354,0.023944214370567353,0.01183397492277436,0.022229681652970613,0.18075073771178723,0.14112752894870936,0.08214260805398226,0.38347952216863634,0.046893200278282164,0.01686945157125592,0.038727418426424264,0.0008655577973649307
240,0.03830971868010238,0.022228723929583794,0.15390454181469976,0.023162425949703903,0.01136461400310509,0.021289321657968686,0.1881311520934105,0.1465739646460861,0.08855913244187832,0.4022750347852707,0.04823955688625574,0.01824436797760427,0.040090417675673964,0.0008644843137107043
241,0.042213528114371,0.0249999314732122,0.16509509165771305,0.023391062556765974,0.01181327493977733,0.021718295983737333,0.164659096673131,0.12700809207744895,0.08125079125165939,0.3642848089337349,0.04540578871965408,0.0157203936483711,0.03668868942186236,0.00086340723274345
242,0.03478667527087964,0.018780516967672155,0.15324797658249736,0.022798574669286607,0.011269454742432572,0.020826382865197956,0.16664875261485576,0.12896227496676146,0.0811139503493905,0.36450380831956863,0.04586675809696317,0.01593814664520323,0.036906787380576137,0.000862326565093522
243,0.03578767277067527,0.01954178521336871,0.15567952045239508,0.022766196727752687,0.011130545919877477,0.02060293325339444,0.16381434351205826,0.12630764667410405,0.07656584829092025,0.36280119717121123,0.045509121660143134,0.015819613775238394,0.03678945759311318,0.0008612423214266735
244,0.03253404658171348,0.01837609454050835,0.13492794148623943,0.022358821320813148,0.010899068124126643,0.0200468035065569,0.1660728294402361,0.12854261208558454,0.07713644243776799,0.36299403160810473,0.0457282111980021,0.015812533861026167,0.03674417482689023,0.000860154512443952
245,0.037460442451993,0.023159601755833138,0.13620788748376073,0.02284515671781264,0.011157410740270279,0.020522265374893323,0.1558176100254059,0.11905542206950485,0.0772870635613799,0.35555458515882493,0.044609643146395685,0.015726718585938215,0.03646213850006461,0.000859063148881593
246,0.03307350088725798,0.017792734465911054,0.14606211236678063,0.022564895823597907,0.011162832734407857,0.02060321419266984,0.16875962615013124,0.1301057931385003,0.08063924089074134,0.37407254576683047,0.045999450515955685,0.016329607646912336,0.037279891315847635,0.0008579682415109142
247,0.035226080426946284,0.019105860077252144,0.15444756504148244,0.022643016115762294,0.011130156379658728,0.020710903813596814,0.1701016515493393,0.1320563558023423,0.08035931587219239,0.367899963259697,0.046483889874070886,0.01628119652159512,0.03832147186622024,0.0008568698011382094
248,0.03287890728679486,0.018640012207470136,0.13559297234751283,0.022764486575033514,0.01121539547748398,0.020894756179768593,0.16887242011725903,0.13118905405281112,0.07998432014137506,0.3643121138215065,0.04646497759968042,0.01614254293963313,0.03736604796722531,0.0008557678386046416
249,0.030403990362538026,0.015737819969035626,0.14011094574816524,0.02193228590185754,0.010821479134028778,0.019780427258228882,0.16756260879337787,0.12971721853828058,0.08203237764537334,0.36625731736421585,0.0453478823415935,0.015634930972009898,0.03665918428450823,0.0008546623647861356
250,0.033272164856316525,0.017667196129696094,0.14944035694934427,0.022149148408789187,0.010897489375201986,0.01993036921485327,0.17113285474479198,0.13341043983818962,0.07775281611829996,0.36473730504512786,0.04633626407012344,0.016097920993342996,0.037405303493142125,0.0008535533905932725
251,0.036986295896349476,0.020967664175623214,0.15345468875020743,0.022546388488262892,0.011111760875792243,0.02057158219977282,0.17828699871897696,0.1399873177171685,0.08580460119992495,0.370546019077301,0.045822846610099076,0.01643105982802808,0.037402646616101265,0.0008524409269711795
252,0.031842995766783136,0.01751548658212414,0.13651173445396125,0.02248264659428969,0.011334125805296935,0.020626504498068243,0.16499706581234933,0.1277637383202091,0.07780704703181981,0.3600169733166695,0.04554586801677942,0.016035664128139615,0.03662586556747556,0.0008513249848994234
253,0.03434999301098287,0.01931297450028069,0.14355694316327572,0.02269170613726601,0.01137448041990865,0.02078282002476044,0.17931374609470369,0.13948868077713997,0.08523595165461302,0.38544742166996004,0.04693280085921288,0.017082984326407313,0.038857010286301376,0.0008502055753919019
254,0.04644601583713666,0.029354301681451034,0.16395882456563413,0.02340532186208293,0.011386208850308322,0.021605034958338366,0.1675560798496008,0.1293790779192932,0.07918390762060881,0.369280768930912,0.0460747511126101,0.01637139660306275,0.03728550774976611,0.0008490827094967352
255,0.03668838287703693,0.019803132857123273,0.1619989545084536,0.022958249034127222,0.01130946199700702,0.021107833174755796,0.1826525814831257,0.14230388178257272,0.08451346624642611,0.38998361825942995,0.04956381628289819,0.01795309721492231,0.040827113576233386,0.0008479563982961559
256,0.03588908413657919,0.019658381920089597,0.15519601991400123,0.02349475712981075,0.012060255999676884,0.0221695268584881,0.1757393054664135,0.13577493705088273,0.0814780293032527,0.3870799824595451,0.046157991513609886,0.016660425905138256,0.03784441603347659,0.0008468266529064013
257,0.03720822494942695,0.020315287484481814,0.1620396377518773,0.022986522811697795,0.011462102498626336,0.02122125377645716,0.17950995601713657,0.13921360273379832,0.08300369754433631,0.3900997921824455,0.0471560999751091,0.017162354150786995,0.03886339701712131,0.000845693484477602
258,0.037254439457319675,0.02065388112459914,0.15894692498259247,0.02328995038405992,0.012003338994691148,0.02190592004917562,0.17074562087655068,0.13256623139604926,0.08183307908475398,0.368957607448101,0.046782041620463136,0.01739947162568569,0.039108431246131656,0.0008445569041936732
259,0.033223463367903605,0.017181967432406964,0.15367220523767172,0.02229126815800555,0.011422493401914835,0.02063420311314985,0.1728576384484768,0.13405450055142865,0.08140739612281322,0.3755043938755989,0.046294063422828914,0.01634083208627999,0.03744703186675906,0.0008434169232722031
260,0.028536887251539154,0.014725036250092671,0.13158025369048118,0.021752666984684765,0.010938597773201764,0.019764157378813253,0.168431805819273,0.1312301183352247,0.07899954058229923,0.3596312806010246,0.045824126619845626,0.016104145580902694,0.037146132439374924,0.0008422735529643433
261,0.028521126898704098,0.014031726378016173,0.13848698404617607,0.021309772337554024,0.010725335156894288,0.019283519574673846,0.17139070630073547,0.1339736585621722,0.0768972398713231,0.3619510501623154,0.04565430069342256,0.015443190885707735,0.03659370057284832,0.0008411268045546973
262,0.030392246844712645,0.01631721621743054,0.13423995692282914,0.021750822657486422,0.010800908881356009,0.01951119315926917,0.1675051636993885,0.12996515920385718,0.07833935096859931,0.3632000178098679,0.04548079017549753,0.015519397240132094,0.03670033104717731,0.0008399766893612086
263,0.03509367948281579,0.018712990430140054,0.15711445235647262,0.022235033626202494,0.011227139091352001,0.020417511620325967,0.19371423609554766,0.15110886129550635,0.09279862698167562,0.41257440894842146,0.04860905203968287,0.01878734859637916,0.04090533526614308,0.0008388232187350503
264,0.031990450393641366,0.01740410668498953,0.13895672955550253,0.022792694414965807,0.011740821294370107,0.021222875657258555,0.16677406914532183,0.128774213406723,0.07908110786229372,0.36730966717004776,0.04662085920572281,0.016823470918461682,0.037726884707808495,0.0008376664040605113
265,0.02998015850316733,0.015902609834665783,0.13417922109365463,0.021916914090979844,0.011064403111231514,0.020114391908282413,0.16831470988690853,0.13021355874370782,0.07910229079425335,0.3682954519987106,0.04681486813351512,0.016765581676736474,0.037804173026233914,0.0008365062567548858
266,0.031254659401020034,0.016016204901461606,0.14574623336084186,0.02208735387539491,0.011104173745843582,0.02036195243126713,0.16932045742869378,0.1313384228735231,0.08131615296006203,0.3671928018331528,0.04673640793189406,0.016401347564533354,0.03776266649365425,0.0008353427882683592
267,0.030918150424258783,0.016174570448856684,0.1408097270876169,0.02196085879113525,0.011169497983064502,0.020162139140302314,0.17141698561608792,0.13398144406965,0.0788988508284092,0.36202751100063324,0.045925960689783094,0.015713509637862444,0.037052270397543906,0.0008341760100838957
268,0.029649629298364743,0.014992277418787125,0.14007206712849438,0.021622613992076368,0.010884630293003284,0.019697945681400597,0.1731796946376562,0.1353611088357866,0.07907479256391525,0.36576493084430695,0.04603257039561868,0.016072109714150427,0.03754629492759705,0.000833005933717125
269,0.030885487562045455,0.016191232700839463,0.14034163793548943,0.02192428200505674,0.011080273415427656,0.02037868299521506,0.16827294193208217,0.12935724088456482,0.0788316149264574,0.376629963517189,0.04607052486389875,0.016564727388322355,0.0375883680768311,0.0008318325707162285
270,0.029795698274392636,0.014770162957756839,0.1437314234673977,0.021623898431425915,0.010995736028417014,0.01998796670231968,0.16915167570114137,0.13111046686535702,0.07636303510516881,0.3681003212928772,0.045823834091424945,0.015735071571543812,0.03698942931368947,0.0008306559326618251
271,0.03172200938570313,0.01615674971108092,0.14914678945206106,0.02167399267782457,0.010855037797591649,0.019920553936390206,0.17451431527733802,0.13580440559890122,0.07896663136780262,0.3741708591580391,0.04742926387116313,0.017211581720039247,0.03932747552171349,0.0008294760311668577
272,0.027934962883591652,0.013759910533372022,0.13538855081424117,0.021088052465347572,0.010721801733598112,0.019256792805390433,0.17313722483813762,0.13549387370003388,0.08045118153095246,0.3639464542269707,0.0461087460629642,0.016326471325010063,0.03740444127470255,0.0008282928778764774
273,0.029362566687632354,0.014968196275731316,0.13749755891039966,0.021255298383766785,0.010975420364411547,0.019411018129903822,0.16471420992165803,0.1275439273333177,0.07521513793617488,0.3594749704003334,0.04531943527981639,0.01581970336847007,0.036825356725603345,0.0008271064844679296
274,0.026982491920352913,0.013107806220796192,0.13254659643862396,0.02055179316084832,0.010449496668297798,0.01849081225809641,0.16268066205084325,0.12518606840167196,0.0757885742932558,0.36269949823617936,0.04523566775023937,0.015996386436745523,0.0368146738037467,0.0008259168626504385
275,0.029345726908650248,0.014464396634502918,0.142490170057863,0.021033944562077522,0.010581714604631998,0.019183939119102433,0.1645004877820611,0.12733281439868732,0.07559235356748104,0.359438368678093,0.045430341921746734,0.015761638572439552,0.03690049452707171,0.0008247240241650909
276,0.027224625798407943,0.013677193222611095,0.12913751476444305,0.020991379604674877,0.01069266839476768,0.01927062156610191,0.16684648692607879,0.12927775947609915,0.07602109704166651,0.3632964611053467,0.04582428243011236,0.01612960398197174,0.03710662527009845,0.0008235279807847213
277,0.03129428162937984,0.015594620020783623,0.15039227814413608,0.02180493817431852,0.011216728616273031,0.020241059496765957,0.17406064532697202,0.13508319132961333,0.08159246910363435,0.37732956260442735,0.04601033059880137,0.016214583488181233,0.037685597967356446,0.0008223287443137948
278,0.029302592074964197,0.015172814957259107,0.13484695232473315,0.02138705999823287,0.010866994506795891,0.019714519486296923,0.17078726701438426,0.13318191962316633,0.07699789013713598,0.3635826840996742,0.04601461663842201,0.016339220432564618,0.0378488621674478,0.0008211263265882914
279,0.02897503858548589,0.01464412890982203,0.13689312995411457,0.02126976760919206,0.010810066695557907,0.019615769543452188,0.17194463796913623,0.1342565604369156,0.07863604128360749,0.3642046555876732,0.04671835973858833,0.016662265313789247,0.038143891375511885,0.0008199207394755884
280,0.03661801060079597,0.020643374403516646,0.15308532346971332,0.022218190040439366,0.011086975102080033,0.020688077859813348,0.16647113487124443,0.12881651113275439,0.07465269025415182,0.3642491549253464,0.045653920713812114,0.015831281803548335,0.03751207767054439,0.0008187119948743441
281,0.036711732723051685,0.020930118008254794,0.15113286348059773,0.022306745895184575,0.011109656782355159,0.0206263518135529,0.18544800207018852,0.1437067827791907,0.08792915437370538,0.4039695218205452,0.04850998530164361,0.01870323307812214,0.040832975320518015,0.0008175001047143796
282,0.03127297955797985,0.016493577266010105,0.14102928172796964,0.022200443025212735,0.011623254462028854,0.020767823606729508,0.1646348088979721,0.1270019410760142,0.07626433186233043,0.36395830363035203,0.045763617102056744,0.016088221222162247,0.03731709253042936,0.0008162850809565615
283,0.02885146398912184,0.015027257399924564,0.13182067219167948,0.021265450032660737,0.01084151775285136,0.019589048653142527,0.17083918489515781,0.13330930896336213,0.08015183843672276,0.36297962367534636,0.04570794450119138,0.015887375734746457,0.03712299522012472,0.0008150669355926837
284,0.03877624093438499,0.023036766418226762,0.1507234184537083,0.02221988461096771,0.011136742151575164,0.020401103910990058,0.164294608309865,0.12537166776601225,0.07957337088882924,0.37670346200466154,0.04566144850105047,0.016968479752540587,0.03913696203380823,0.0008138456806453493
285,0.03714686873136088,0.021805248915188712,0.146615026332438,0.02258532329578884,0.011420535016804933,0.021438529453007504,0.1714583110064268,0.13361164011294022,0.07972228899598122,0.3659801557660103,0.04617895046249032,0.016254132520407437,0.037894508242607115,0.0008126213281678518
286,0.03187594752525911,0.017112787287987884,0.14110396187752486,0.02166328064631671,0.01097489451058209,0.020537529577268288,0.17325930893421174,0.13432665769942104,0.08132319077849388,0.37690703868865966,0.04581583011895418,0.016281566955149172,0.03734338041394949,0.0008113938902440554
287,0.028647066029952838,0.015387542189273518,0.1262377378065139,0.021100587607361377,0.010686900833388791,0.01941444003605284,0.16626105234026908,0.12892172746360303,0.07786712665110826,0.3610792517662048,0.04565562568604946,0.015914343763142824,0.037206525634974244,0.0008101633789882772
288,0.03170502074062824,0.01779710418668401,0.13271594080142676,0.02127383179613389,0.010542283390532248,0.019397516502067447,0.1692619239911437,0.1319542858400382,0.07686931863427163,0.36051772236824037,0.04650007477030158,0.01629331582225859,0.03749041724950075,0.0008089298065451663
289,0.028452703962102532,0.015591917879646644,0.12235613111406565,0.020804879837669432,0.010453761322423816,0.018915489909704774,0.1740328347310424,0.1360934012918733,0.07962981164455414,0.366948339343071,0.04620107477530837,0.016028709709644318,0.037606635969132184,0.0008076931850895849
290,0.02898627093527466,0.014694966517345165,0.13645984418690205,0.02125240662135184,0.011013571615330875,0.019703054946148768,0.1719693884253502,0.13400053284130992,0.08041727617383003,0.3671929270029068,0.04618744319304824,0.016290688049048187,0.037773965205997226,0.0008064535268264874
291,0.02747464450658299,0.013638986794467201,0.1320502049755305,0.020741772721521556,0.010790062934393062,0.01908686643000692,0.16943168342113496,0.13146878988482058,0.0769772632047534,0.3671639695763588,0.04606359414756298,0.016261333506554364,0.037430049013346435,0.0008052108439908003
292,0.027013251493917777,0.013758817105554044,0.12629105146043001,0.02071259244112298,0.010553849372081458,0.019046322884969415,0.1741502370685339,0.13540544776478783,0.08801022656261921,0.3750483199954033,0.04600734915584326,0.015990733029320837,0.0373385950922966,0.0008039651488473019
293,0.02968760101357475,0.014226900191351888,0.14838020252063872,0.02066425031516701,0.010469778708647936,0.019026734272483737,0.16993872001767157,0.1320044818567112,0.07788023725152016,0.36670181304216387,0.04650038862600923,0.016702337516471745,0.03824516786262393,0.0008027164536904999
294,0.030920152890030295,0.016129682383325416,0.1414496347308159,0.02138581551844254,0.010889527105609887,0.020113125472562388,0.16786448191851377,0.1304307906073518,0.0760051503777504,0.36177695989608766,0.04633398577570915,0.016465804306790233,0.03773318091407418,0.0008014647708445116
295,0.0271545194380451,0.01342768162212451,0.13104896093718707,0.020635223726276308,0.01046185451268684,0.019148125854553655,0.16999457497149706,0.13211841580923647,0.07675231639295817,0.36627832651138303,0.046162282954901455,0.016254084231331945,0.03755847821012139,0.0008002101126629411
296,0.02909352963324636,0.01382593190210173,0.14644673289731144,0.02061870936304331,0.01052750002418179,0.01904473201138899,0.17469818480312824,0.1348227689275518,0.08222900796681643,0.3863435611128807,0.04574216501787305,0.016310761077329518,0.037383096665143965,0.0007989524915287586
297,0.030451478651957586,0.015792980341939256,0.14028548235073685,0.020777687267400324,0.010719812739989721,0.019244665856240316,0.16961966548115015,0.13217294808709995,0.07632199991494418,0.3621577054262161,0.045800370443612334,0.015747117204591633,0.036968361027538775,0.0007976919198541766
298,0.02622390229953453,0.013268913692445494,0.12349689002148807,0.020068929519038648,0.010196040489245207,0.018195223464863373,0.16819106955081226,0.13081119440030306,0.07468178197741508,0.36155349016189575,0.04561581555753946,0.015610473277047277,0.036667234171181916,0.0007964284100805288
299,0.026203302619978785,0.013402475943803439,0.12188928560353815,0.02025404281448573,0.010340845750761218,0.018596943630836905,0.16813461892306805,0.1305469299433753,0.076065544039011,0.36359218060970305,0.04553091917186976,0.01589252259582281,0.037093371339142325,0.0007951619746781464
300,0.026501689566066487,0.012973685264660162,0.12915013986639678,0.020280694175744428,0.010368809598730877,0.018708374141715466,0.17584970854222776,0.13681139840045944,0.08111927155405282,0.37730461210012434,0.0477378805167973,0.017654809961095454,0.0392943331040442,0.0007938926261462357
301,0.025691085681319236,0.012657215329818427,0.12433941944036633,0.019793232780648394,0.0102031844900921,0.01809976900694892,0.1614831279963255,0.12454755844082684,0.07398820985108615,0.3573175802826881,0.04489193176850677,0.015298753418028355,0.03625469114631415,0.0007926203770127542
302,0.028592547652078793,0.01430908059464855,0.13653445336967707,0.02069688971969299,0.010804179025581107,0.01905002547428012,0.1868890833109617,0.14812305642990395,0.09073531217873096,0.3752176582813263,0.045486364886164664,0.016726774023845793,0.037898430787026885,0.0007913452398342871
303,0.029068764694966377,0.014493832593871048,0.13937780056148769,0.020850360678741707,0.011007218190934509,0.019456561497645453,0.17523031327873467,0.1367686567711644,0.08511753622442483,0.3719422876834869,0.046551874559372666,0.016819686023518444,0.03845436787232757,0.0007900672271959238
304,0.031441131152678284,0.01577967850098503,0.15015294873155655,0.021281107061076908,0.011026760083041154,0.01997454240336083,0.17220299299806358,0.13455835150089115,0.07675036434084177,0.3642254456877708,0.04540708623826504,0.01569767310284078,0.03705115104094148,0.000788786351711133
305,0.02783608578611165,0.014623151247360511,0.12589836171828211,0.0205543668824248,0.010600545621127822,0.019110157777322456,0.16612305790185927,0.12879817121429368,0.07558466624468566,0.3608536124229431,0.04576794402673841,0.01620839801616967,0.037420688290148975,0.0007875026260216385
306,0.02966276475926861,0.014914748217415763,0.14125690502114593,0.020616034488193692,0.010500269770273008,0.019027983892010526,0.17328556794673206,0.13541165298083796,0.07849555928260088,0.36630514413118365,0.046041618753224614,0.01612828513607383,0.03743555210530758,0.0007862160627972946
307,0.03118229940882884,0.017711668641277357,0.1285222983919084,0.020619089546380566,0.010300957236904652,0.01876788741792552,0.1678404077887535,0.13006474010180682,0.07514002863317729,0.3652495309710503,0.04632431538775563,0.01621127873659134,0.03762474348768592,0.000784926674735961
308,0.03200877417111769,0.017082673435379548,0.14277488570660352,0.021404672809876502,0.011025917288498022,0.020133376057492568,0.1700258519500494,0.13198863874422387,0.0768672650679946,0.3679323807358742,0.046118889935314655,0.016079839086160064,0.038339965231716636,0.0007836344745633775
309,0.03216594078112393,0.016663181301919395,0.14869889123365282,0.021018364041810855,0.01062515210651327,0.019526112964376806,0.16350642070174218,0.12670044387923554,0.07583155389875174,0.35593734085559847,0.044866953324526546,0.01574486130848527,0.03693942334502935,0.0007823394750330377
310,0.03139090678887442,0.0166500417602947,0.14108541388995946,0.020950030506355688,0.010666133833001367,0.019405882799765094,0.16076588165014982,0.12362330870237201,0.07358994670212268,0.3590559184551239,0.04568792730569839,0.01616113893687725,0.037688402365893124,0.0007810416889260644
311,0.028986773738870396,0.015915516008317355,0.12440324681811035,0.020943456911481917,0.010603203979553655,0.019233916117809714,0.1640367979183793,0.1270425837370567,0.07549545206129551,0.3576845407485962,0.04539888389408588,0.015889173652976752,0.03692408101633191,0.0007797411290510826
312,0.030072864110115914,0.015509135438333033,0.1395112148486078,0.020344333426328375,0.010286000129417517,0.018583175679668783,0.16431630086153745,0.12678750845370815,0.0803449135273695,0.36310157775878904,0.045459229685366156,0.01547249685972929,0.03662539348006248,0.0007784378082440932
313,0.028940023033646865,0.014694350738500362,0.1359929042402655,0.02112771086394787,0.011191368533764035,0.019694788253400475,0.1693321844562888,0.13177898647263647,0.07682822234928607,0.3630058169364929,0.04622855223715305,0.016402246057987215,0.037815061304718255,0.0007771317393683462
314,0.028382900217548013,0.01368781990295247,0.1407199432142079,0.02051916451891884,0.010635119234211742,0.018955878721317276,0.17887850403785704,0.13783774562180043,0.09301951192319394,0.3973734095692635,0.04799395743757486,0.01717712013050914,0.03907852564007044,0.0007758229353142144
315,0.025023615889949724,0.012681781086212141,0.11729628117755056,0.020133038028143348,0.010477279502083547,0.018447181116789578,0.16821044813841582,0.13087707231752574,0.0746728677302599,0.36094172596931456,0.04592482140287757,0.016035174299031497,0.037061395775526765,0.0007745114089990652
316,0.025337990676052868,0.012152721238089725,0.12594993552193046,0.0194882448122371,0.010025537389446981,0.017762563191354275,0.1878604594618082,0.1489079552469775,0.0860846184194088,0.37698276340961456,0.046117772813886404,0.016593619948253036,0.03828201908618212,0.0007731971733671338
